wordform	frequency	dispersion
wants	16	0.7804874381681225
thinks	6	0.9104759613697984
late	31	0.7241431322783864
realizes	1	0.9867741175645133
self	3	0.9123052327183973
butt	12	0.9603323760981892
brick	6	0.9141695859832708
mason	1	0.9867741175645133
builds	1	0.9867741175645133
buildings	6	0.9408669242681661
since	80	0.5048548986884376
dropped	7	0.9202938862243338
kidding	6	0.9460991414953914
neither	9	0.8271313517062336
must	34	0.67092852988198
military	8	0.8816135676805339
sells	1	0.9867741175645133
cars	19	0.7854590468744517
slack	1	0.9867741175645133
senior	13	0.8924939734279541
hope	14	0.864092656352583
bit	73	0.48379479783925605
reflect	3	0.9540527130850535
am--	1	0.9867741175645133
stand	17	0.7876140788741713
expect	5	0.894117764981231
gets	28	0.7661639929234763
tiring	2	0.9744152596312391
da-da-da-da-da	1	0.9867741175645133
like--	6	0.9462244340535148
praise	2	0.9634145730280202
point	96	0.5773596973934135
fail	2	0.9722101106082702
youngest	15	0.8386682904582199
besides	6	0.8812527251131389
considering	3	0.9687871179203439
chris	2	0.9802188109235064
raising	6	0.8998210822269999
sound	26	0.6756308673059284
warehouse	2	0.9664316178276274
waitress	1	0.9867741175645133
longest	7	0.9273202928838837
aid	5	0.9444051861095658
packages	1	0.9867741175645133
waits	2	0.9637954624047149
tables	2	0.9744152596312391
night	134	0.4928941167177598
put	172	0.4110612233052549
starting	17	0.711541449284078
opening	3	0.9600517207679932
pools	3	0.9867741175645133
giving	13	0.8214480812697649
headache	3	0.9655696050277397
green	17	0.8474187227175451
fourth	16	0.8542496729864232
responsibility	2	0.9772568948494734
long	120	0.43860714768985587
managed	10	0.8814431698014864
small	60	0.5538612660562413
few	63	0.5583900311990403
ll--	1	0.9867741175645133
stage	5	0.9634396315396448
movies	21	0.8184432077472327
begin	10	0.7755458996757427
anyway	95	0.5541178124605163
believes	2	0.9695940019946574
famous	8	0.9499581522855869
live	81	0.5020044025020644
decisions	5	0.9425508562493421
sending	2	0.9550650769546893
scripts	1	0.9867741175645133
audition	1	0.9867741175645133
attitude	6	0.9603524229074889
movie	60	0.7388336766349425
star	6	0.8721765322026931
nowhere	7	0.9308886249392331
problem	23	0.7993296957090458
bye	7	0.9375942826499876
country	49	0.7001583391095758
tranquil	1	0.9791212481143471
livestock	6	0.9791212481143471
early	41	0.6314295098567348
milk	22	0.8550665804653865
cows	12	0.9556664812336805
pastures	1	0.9791212481143471
sent	16	0.806904121122822
daughter	22	0.7756160635082919
pasture	6	0.9204442372940819
bring	30	0.6477675371993604
brought	26	0.7245751522111824
group	47	0.7196508101736703
looked	67	0.5240916644843323
soldiers	15	0.9335247803621457
clothes	26	0.7227308457556086
cam	1	0.9791212481143471
almost	49	0.5386963253073477
pale	2	0.9726310936035641
mama	44	0.7785645391079078
guerrillas	21	0.9791212481143471
gue	1	0.9791212481143471
guerillas	1	0.9791212481143471
arrived	16	0.9416387264262052
control	8	0.8677261405381566
steal	7	0.9071080974074461
kill	16	0.8630702690782976
harm	2	0.9242180491447531
mil	1	0.9791212481143471
informing	1	0.9791212481143471
alone	13	0.8146171310008871
son	36	0.795700042933583
seek	5	0.9473270085649992
animals	32	0.8858133742288242
including	7	0.912059659304476
doves	1	0.9791212481143471
castile	1	0.9791212481143471
turkeys	1	0.9791212481143471
ducks	2	0.9726310936035641
hens	1	0.9791212481143471
pigs	6	0.9646374283953031
ma'am	14	0.9194118266151463
sell	24	0.8903589882375346
yogurt	2	0.9791212481143471
cheese	2	0.9242180491447531
hog	2	0.9791212481143471
plump	1	0.9791212481143471
everyone	35	0.7392664729285738
kept	70	0.4869723661893378
buy	23	0.6825387279297157
already	29	0.7932221737757664
fellow	2	0.9680955029995039
jose	1	0.9791212481143471
chepon	1	0.9791212481143471
tall	15	0.7760671167175355
tomorrow	7	0.9455528659419743
piedras	1	0.9791212481143471
de	1	0.9791212481143471
sal	1	0.9791212481143471
level	19	0.7687801015370892
gathered	5	0.897290172552911
chepe	1	0.9791212481143471
board	8	0.892012850004761
appoint	1	0.9791212481143471
vice	2	0.9670029518926692
secretary	4	0.9561425929545488
treasurers	1	0.9791212481143471
committee	2	0.9791212481143471
battalions	1	0.9791212481143471
arrive	2	0.9561425929545488
attend	3	0.9612745761352758
example	5	0.8975106874552079
rest	38	0.6111045607282478
food	30	0.7574576636446102
picked	14	0.8303338294918635
says	61	0.6550186488729871
less	8	0.9027328812777835
ability	6	0.8837936581918777
forsaken	1	0.9791212481143471
mothers	2	0.9674840753158623
because-	1	0.9791212481143471
motioned	1	0.9791212481143471
cut	41	0.7405926985853428
head	47	0.6201573226675775
left	105	0.47131251472187546
morning	55	0.677061575141592
san	18	0.8958568256879813
miguel	5	0.9791212481143471
called	146	0.41206913348147367
chapeltique	4	0.9791212481143471
salomon	1	0.9791212481143471
posada	1	0.9791212481143471
lodging	1	0.9791212481143471
longer	13	0.8032756486395736
look	85	0.4830410773862852
lots	23	0.7724236091273122
problems	16	0.8464915577874336
land	27	0.8047541008254273
gave	44	0.6422019278652016
waited	6	0.9276610886419788
dark	15	0.8662326532453278
neighbor	15	0.7840958638420713
grown	24	0.7099533661098663
boys	46	0.7445918829161743
pedro	3	0.9791212481143471
bother	11	0.8012709677096018
huh	37	0.6719873336673564
count	6	0.9150666806994331
five-	1	0.9791212481143471
thirty	6	0.9215317766985911
leaving	6	0.9233710714518399
hours	28	0.727714212686623
road	95	0.5613403085678743
walking	46	0.6376704823153366
er	4	0.9674840753158623
e	9	0.9150065402715339
cristobal	4	0.9791212481143471
favor	1	0.9791212481143471
difficult	14	0.8805210165736997
suggest	2	0.9700801371201755
wait	20	0.7120844672309841
neighbors	9	0.8473485588849962
dawn	1	0.9791212481143471
stayed	37	0.6960853593139982
straightening	1	0.9791212481143471
needed	36	0.6770429786885708
finally	48	0.5879835666280764
expensive	5	0.9068023835656257
professional	3	0.9667623901810729
anywhere	12	0.8346138232773525
hidden	5	0.9070880505981466
continued	11	0.8806412974294978
hid	4	0.922238426726406
soldier	3	0.9791212481143471
rations	2	0.9791212481143471
plenty	11	0.824174447334526
inform	1	0.9791212481143471
houses	28	0.8087985446016448
arrives	1	0.9791212481143471
fixing	3	0.9380353124545814
sun	13	0.8367488084677721
reflection	1	0.9791212481143471
weapon	1	0.9791212481143471
pointing	2	0.9680604210832292
play	102	0.6495873747553477
innocent	3	0.9660156465346583
huge	32	0.7409601419314099
locked	13	0.8465667333223075
baby	25	0.7268121062681359
tiny	10	0.9072684718818441
happen	29	0.7212491166874648
ateltisate	1	0.9791212481143471
covered	9	0.8209318759302972
cover	12	0.9193316393779474
gunpoint	2	0.9791212481143471
followed	5	0.9572652142753327
opened	17	0.8235279377346105
god	56	0.6565416855500451
terror	1	0.9791212481143471
worse	9	0.8370695574165676
border	1	0.9791212481143471
honduras	1	0.9791212481143471
el	2	0.9791212481143471
salvador	1	0.9791212481143471
passed	34	0.7582173492752635
river	25	0.8716352683516009
divided	5	0.925205354502764
countries	1	0.9791212481143471
filled	6	0.9100399432675295
men	36	0.7572323040967325
full	27	0.7011460649505484
pass	18	0.8472182546245483
clatter	1	0.9791212481143471
beasts	1	0.9791212481143471
weapons	5	0.9475124415510217
escaped	2	0.9657249677998124
dying	7	0.8402820586068468
surrounded	3	0.9608736399492814
rocks	10	0.8936466649626877
washing	8	0.9319561175344427
victoria	2	0.9791212481143471
shortly	8	0.862433782883032
themselves	15	0.8393047766534859
order	9	0.8824154400525224
keep	51	0.6065981714361857
trouble	28	0.7839755829862728
suffered	1	0.9791212481143471
terrible	9	0.865094996817569
threat	1	0.9791212481143471
sir	4	0.9573403898102067
gone	58	0.5649357629374935
inside	20	0.7570644955972194
seen	45	0.5992783148652103
anyone	22	0.7822431286144051
deserve	2	0.9645572411581039
tongue	3	0.9333593941854228
covering	4	0.9490861160810491
mountain	26	0.8602035753484387
throng	1	0.9791212481143471
cercos	1	0.9791212481143471
ijiote	1	0.9791212481143471
poles	1	0.9791212481143471
fresh	10	0.8351450637237949
shooting	6	0.9449464499606579
bazookas	2	0.9791212481143471
tops	3	0.9664917582555265
trees	26	0.7806428009401953
falling	11	0.8944635724416512
fell	30	0.720822620819614
roof	13	0.8174186726005221
teja	2	0.9791212481143471
tile	2	0.9671933965810166
shapes	1	0.9791212481143471
shaped	2	0.9619411325444912
tejas	1	0.9791212481143471
rounded	2	0.9280119078047239
top	49	0.682587310758376
orange	7	0.9543383801175744
fired	7	0.9537921045641571
clay	1	0.9791212481143471
dust	5	0.9401853327519759
tiles	1	0.9791212481143471
destroying	1	0.9791212481143471
bullets	3	0.9791212481143471
niece	9	0.9253957991911111
mine	24	0.7040896743896999
nephew	3	0.9448361925095096
five-year-old	1	0.9791212481143471
water	55	0.7163282628574086
firefight	3	0.9791212481143471
faint	1	0.9791212481143471
purple	8	0.9146156274901894
indicates	3	0.9791212481143471
mouth	15	0.8888655009447057
stopped	20	0.7961189377195752
breathing	8	0.9331188324738264
floor	27	0.8215132333999888
grabbed	8	0.898768624738765
bed	44	0.7321804367744137
outside	42	0.6393088576110932
window	43	0.7325705522394789
facing	2	0.9657249677998124
guerrilla	2	0.9791212481143471
lying	5	0.9434128690492299
ground	13	0.8336666115379409
firing	2	0.9561425929545488
bedroom	27	0.7503860402929728
size	10	0.8763011632161094
flame	5	0.968095502999504
rif	1	0.9791212481143471
bullet	4	0.951421569364466
danger	2	0.9561425929545488
red-faced	2	0.9791212481143471
tired	13	0.8375256223281361
stretched	1	0.9791212481143471
broke	11	0.9025324131847864
leg	15	0.845689685415445
moaning	1	0.9791212481143471
carrying	6	0.923225732084417
firefights	2	0.9791212481143471
sai	1	0.9791212481143471
carolina	23	0.8089238371597677
principal	9	0.9605629144051359
trincheras	2	0.9791212481143471
mounds	1	0.9791212481143471
dangerous	8	0.9250650268376658
wife	37	0.767862960011627
daybreak	1	0.9791212481143471
jugs	1	0.9791212481143471
coffee	6	0.9242180491447531
gunfire	3	0.9791212481143471
starts	6	0.8864648955310649
volcancillo	1	0.9791212481143471
volcano	1	0.9791212481143471
below	5	0.9218124320287872
bomb	6	0.9223085905589551
cow	8	0.9676745200042097
tied	7	0.9410724040634881
goat	14	0.8966135927390455
offspring	2	0.9280119078047239
milked	2	0.9657951316323614
heavy	4	0.9509003523226733
rope	1	0.9791212481143471
untie	2	0.9791212481143471
knife	7	0.9627881102374042
knot	3	0.9354843559711926
die	23	0.8072449168809169
shell	1	0.9791212481143471
falls	1	0.9791212481143471
fragments	1	0.9791212481143471
body	7	0.9217873735171626
deepest	1	0.9791212481143471
ines	6	0.9791212481143471
luis	8	0.9791212481143471
alonso	8	0.9791212481143471
noticed	18	0.7948108834127686
vieja	2	0.9791212481143471
lady	33	0.8153415497914902
talked	46	0.640817831375392
pillow	1	0.9791212481143471
pillows	1	0.9791212481143471
swollen	2	0.9674339582926132
places	33	0.6314170861689317
eyebrow	2	0.9791212481143471
bastards	2	0.9791212481143471
fault	4	0.9042414036775871
closed	7	0.9233359895355655
attention	15	0.7684242706720188
forgotten	7	0.8763913738579582
car	138	0.5784287833831128
flag	2	0.9726561521151887
meant	13	0.7786631785218485
peace	5	0.9364766730315285
interior	1	0.9791212481143471
knocked	6	0.9417339487703787
open	37	0.6584095484578111
argument	1	0.9791212481143471
that-	1	0.9791212481143471
loss	4	0.9440944605654201
shrapnel	1	0.9791212481143471
tool	1	0.9791212481143471
vehicle	4	0.9367523166593995
surely	1	0.9791212481143471
riding	24	0.7770945156941457
round	6	0.8794034069552403
ourselves	6	0.8945788415951244
against	23	0.7490122043667615
walls	7	0.8719459938957466
walked	33	0.7337710827509505
threw	9	0.8285947687851132
wall	14	0.7825773180376178
wounded	3	0.9612745761352758
prepared	7	0.9090526379095185
th	37	0.7006231171406856
fragment	1	0.9791212481143471
department	8	0.9126009231555684
asked	61	0.6655532471599872
transfer	5	0.9631639879117738
deny	1	0.9791212481143471
transferred	4	0.932863235655255
immediately	13	0.8031904497000496
encounters	1	0.9791212481143471
tejutla	1	0.9791212481143471
killed	24	0.7838452787258247
brother-in-law	4	0.9674339582926132
husband	43	0.6121999520042087
bro	1	0.9791212481143471
hardly--	2	0.9242180491447531
outskirts	1	0.9791212481143471
juan	1	0.9791212481143471
catequist	1	0.9791212481143471
helps	2	0.9280119078047239
priests	1	0.9791212481143471
according	7	0.9217021745776387
army	19	0.8447374619737086
directly	8	0.8487668706429512
word	20	0.7611390095873866
tracy	2	0.9935599625124667
blanchard	1	0.9935599625124667
concord	7	0.9516571193737375
grow	18	0.8034610816255955
settle	3	0.959279918609954
relatives	14	0.9084813038444768
north	34	0.7820009722702508
graduate	7	0.9466804989650832
likely	8	0.9458736148907695
boston	11	0.9572251206567334
crime	3	0.9705362020317438
strange	12	0.9171214786526538
shock	9	0.9286283471906899
second	29	0.7148870198119504
style	6	0.9333794409947226
um-hmm	5	0.9801787173049068
change	49	0.7847458509497227
30	35	0.684914847597712
usually	40	0.694289541078418
twice	7	0.8941428234928558
month	18	0.8143414873730159
seeing	25	0.7195200793853649
ready	35	0.6668721464619889
progress	2	0.9789959555562237
educational	2	0.9863180526529445
opportunities	7	0.9403156370124238
sorority	1	0.9935599625124667
possibly	2	0.9792565640771199
teaching	10	0.9172016658898526
elementary	18	0.8100815403968264
hopefully	3	0.9758987235194176
mostly	19	0.7836748808467772
cold	17	0.7892078002134986
weather	11	0.9062962016308079
adjustment	4	0.9314699824089248
adjust	5	0.9659154124881598
enjoy--	1	0.9935599625124667
winters	4	0.9570797812893105
although	24	0.7744934421875077
spring	13	0.9158234477504972
march	9	0.923220720382092
someplace	3	0.925330647060887
state	22	0.8061824359880319
cheerleading	3	0.9935599625124667
championship	1	0.9935599625124667
squad	2	0.9935599625124667
squads	1	0.9935599625124667
southern	15	0.8787819558669493
ny	12	0.8429683310530083
difference	11	0.8867655976705606
crowd	7	0.9407316083053929
hung	12	0.8370996276305172
popular	8	0.9278816035442758
hate	8	0.9109169911743921
snobby	1	0.9935599625124667
cheerleaders	1	0.9935599625124667
dated	5	0.8931705532418194
football	9	0.9284429142046676
players	2	0.9597259601168728
stereotypical	1	0.9935599625124667
chance	19	0.8311520558398594
money	57	0.6260410162993745
affect	2	0.9866488250063901
fit	12	0.7969408569008635
awesome	7	0.9267289120095421
strutted	1	0.9935599625124667
hang	19	0.802809560323355
means	7	0.8758551217091908
rich	15	0.9526494364340735
update	1	0.9935599625124667
styles	1	0.9935599625124667
updated	1	0.9935599625124667
positive	7	0.8922534117163575
loves	3	0.9608886750562561
expanding	1	0.9935599625124667
uncc	3	0.975938817138017
bigger	10	0.9040860409055144
appreciate	23	0.8438453789598713
date	27	0.7958082121754292
birth	7	0.9069276761237489
born	78	0.6069593655030651
brief	3	0.9414683285471573
sketch	1	0.9682909593901762
raymond	5	0.9614750442282732
borel	5	0.9614750442282732
september	4	0.920699834112653
1968	2	0.9453123042303779
riverside	3	0.9682909593901762
memorial	1	0.9682909593901762
nj	7	0.9617356527491693
resided	1	0.9682909593901762
1970	3	0.9583928472984418
70	11	0.9143099136483688
northeastern	1	0.9682909593901762
pa	8	0.9176627425037462
specifically	18	0.8951902692787658
squirt	1	0.9682909593901762
laceyville	2	0.9682909593901762
seven	39	0.6603295618345759
16	24	0.7924203014037777
1985	1	0.9682909593901762
belmont	3	0.9614750442282732
flood	3	0.958863947316985
penn	1	0.9682909593901762
susquehanna	1	0.9682909593901762
church	46	0.715438810492064
skinners	1	0.9682909593901762
eddy	1	0.9682909593901762
united	23	0.8455042524294226
methodist	4	0.9185448021129334
king	3	0.9572301323590583
77	2	0.9596608079866489
78	3	0.953456320508387
buses	6	0.95042925230413
special	32	0.7366990986453368
routes	1	0.9682909593901762
organizing	1	0.9682909593901762
evacuation	1	0.9682909593901762
valuables	1	0.9682909593901762
large	22	0.8100163882666024
tractor-trailer	1	0.9682909593901762
parked	8	0.8687635629194168
assembled	2	0.9682909593901762
pews	4	0.9682909593901762
groups	9	0.8033608475790971
adults	8	0.9335849207900447
nine	32	0.6946650115519739
10	58	0.6341573954494087
pair	7	0.9191712649035498
pliers	2	0.9682909593901762
wrench	2	0.9682909593901762
fortunately	7	0.9079550751003591
pairs	1	0.9682909593901762
bolted	4	0.9133877604205821
stunned	1	0.9682909593901762
evacuate	1	0.9682909593901762
tools	4	0.9614750442282731
predating	1	0.9682909593901762
makita	2	0.9682909593901762
battery	4	0.9439691680072971
productive	2	0.9589792164704586
loading	1	0.9682909593901762
truck	39	0.8844289878404535
trailer	12	0.9150917392110577
wheels	4	0.8926142542837525
skin	8	0.8608550966506794
teeth	4	0.9278765918419508
reeked	2	0.9682909593901762
wintertime	1	0.9682909593901762
snowstorms	1	0.9682909593901762
