item	frequency	dispersion	REF	PRED	MOD
ʕuy̓i-aːƛ	1	0.8870427922543629	0	0	0
ʔaƛakʷaɬ-taqimɬ	1	0.8870427922543629	0	0	0
ʔaƛakʷaɬ-sa·ḥtak	1	0.8870427922543629	0	0	0
ʔu-ʔinḥ	1	0.8870427922543629	0	0	0
hiːniːcc̓i	1	0.8870427922543629	0	0	0
ḥa-caqc̓u·-saƛ	1	0.8870427922543629	0	0	0
mačɬiʔatḥ	1	0.8870427922543629	0	0	0
kʷis-caqc̓uqʷ-ʔis	1	0.8870427922543629	0	0	0
maːn̓uːʔisʔatḥ	2	1.3870427922543629	0	0	0
t̓uk̓ʷaːʔatḥ	1	0.8870427922543629	0	0	0
yuːɬuʔiɬʔatḥ	1	0.8870427922543629	0	0	0
huːʕiʔatḥ	1	0.8870427922543629	0	0	0
ʔu-(č)iɬ	1	0.8870427922543629	0	0	0
ḥy̓u·-ʔuːy̓aːš…ims	2	1.3870427922543629	0	0	0
ɬuč-ḥa·	1	0.8870427922543629	0	0	0
ʔu-stukḥ	1	0.8870427922543629	0	0	0
wiːy̓imt	1	0.8870427922543629	0	0	0
qʷi-yu·	1	0.8870427922543629	0	0	0
ʔu-ʔiː	1	0.8870427922543629	0	0	0
tič̓im	1	0.8870427922543629	0	0	0
tuxʷ	1	0.8870427922543629	0	0	0
kimy̓aqis	1	0.8870427922543629	0	0	0
p̓ap̓iː	1	0.8870427922543629	0	0	0
ḥan̓uː-ʼas	1	0.8870427922543629	0	0	0
