item	gloss	aspect	frequency	rel_freq	flexibility	flexibility_broad	definite	ger	inf	mod	pred	precxn	ref	mod_rel	pred_rel	ref_rel	pred_rel_broad	ref_rel_broad	dispersion	dispersion_ref	dispersion_pred	dispersion_mod	dispersion_ref_broad	dispersion_pred_broad	dispersion_norm	dispersion_ref_norm	dispersion_pred_norm	dispersion_mod_norm
matak	matak	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.8856084150131485	1	0.8856084150131485	1	1	1	0.8923280741900518	1	0.8923280741900518	1
ma·su·ɬ	howl-doing.while.going	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	3	0	0	0	0.35859431030360983	0	0	0	0.9769304327038011	1	0.9769304327038011	1	1	1	0.9843430085511261	1	0.9843430085511261	1
mač	enter	MOM	17	2.032034425053789	0	NaN	0	0	0	0	17	0	0	0	2.032034425053789	0	0	0	0.7942723348005232	1	0.7942723348005232	1	1	1	0.8002989706059469	1	0.8002989706059469	1
mačɬaːtʔatḥ	Muchalat	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
mačɬiʔatḥ	Muchalat	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
mačɬiː	Gold.River	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
mašiːn	machine	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0.8911068611044705	1	1	1	1	1	0.897868240395038	1	1	1
maƛ	tie-on.the.ankle-thing	NULL	4	0.4781257470714798	0.5118595071429148	NaN	1	0	0	0	1	0	3	0	0.11953143676786995	0.35859431030360983	0	0	0.8585943103036099	0.9674874491991394	0.8911068611044705	1	1	1	0.8651089967481633	0.9748283752860413	0.897868240395038	1
maƛaːk	log	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	0	0	3	0	0	0.35859431030360983	0	0	0.8467606980635907	0.8467606980635907	1	1	1	1	0.853185595567867	0.853185595567867	1	1
maɬ	move-MOM-on.the.rock	MOM	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.9335405211570643	1	0.9335405211570643	1	1	1	0.9406238708900397	1	0.9406238708900397	1
maʔas	house	NULL	5	0.5976571838393497	0	NaN	3	0	0	0	0	0	5	0	0	0.5976571838393497	0	0	0.7585464977289027	0.7585464977289027	1	1	1	1	0.7643020594965675	0.7643020594965675	1	1
maʔaƛkac	small.boy	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
maʔiƛqac	young.boy	NULL	4	0.4781257470714798	0	NaN	3	0	0	0	0	0	4	0	0	0.4781257470714798	0	0	0.9819507530480516	0.9819507530480516	1	1	1	1	0.98940142117307	0.98940142117307	1	1
maː	here!	NULL	6	0.7171886206072197	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0.9141764284006695	1	1	1	1	1	0.9211128507768278	1	1	1
maːmaːti	bird	NULL	7	0.8367200573750897	0.37330396038588737	NaN	2	0	0	0	1	0	6	0	0.11953143676786995	0.7171886206072197	0	0	0.7084628257231651	0.7084628257231653	0.9765718383934975	1	1	1	0.7138383716728892	0.7138383716728894	0.9839816933638444	1
maːn̓uːʔisʔatḥ	Manhousat	NULL	3	0.35859431030360983	0	NaN	1	0	0	0	0	0	3	0	0	0.35859431030360983	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
maːqtusiːs	Maaqtusiis	NULL	5	0.5976571838393497	0	NaN	0	0	0	0	0	0	5	0	0	0.5976571838393497	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
maːsuːɬ	howl	TEL	9	1.0757829309108295	0	NaN	0	0	0	0	9	0	0	0	1.0757829309108295	0	0	0	0.7548410231890988	1	0.7548410231890988	1	1	1	0.76056846922799	1	0.76056846922799	1
maːtmaːs	bands	NULL	5	0.5976571838393497	0	NaN	0	0	0	0	0	0	5	0	0	0.5976571838393497	0	0	0.7029643796318433	0.7029643796318433	1	1	1	1	0.7082982054679033	0.7082982054679033	1	1
maːʔak	gray.whale	NULL	12	1.4343772412144393	0	NaN	0	0	0	0	0	0	12	0	0	1.4343772412144393	0	0	0.8524982070284485	0.8524982070284485	1	1	1	1	0.8589666385643744	0.8589666385643744	1	1
maːʔuk	travel	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	3	0	0	0	0.35859431030360983	0	0	0	0.9894812335644274	1	0.9894812335644274	1	1	1	0.9969890401059858	1	0.9969890401059858	1
maḥt̓aqas	addition.on.the.roof	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9769304327038011	1	0.9769304327038011	1	1	1	0.9843430085511261	1	0.9843430085511261	1
maḥt̓i·	house	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
maḥt̓iː	house	NULL	12	1.4343772412144393	0.5118595071429148	NaN	2	0	0	0	3	0	9	0	0.35859431030360983	1.0757829309108295	0	0	0.5656028368794326	0.650782266847292	0.7548410231890987	1	1	1	0.5698944156730499	0.6557201546964284	0.7605684692279899	1
minwaːʔath	British.soldiers	NULL	7	0.8367200573750897	0	NaN	2	0	0	0	0	0	7	0	0	0.8367200573750897	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
mis	smell-smelling.of	TEL	4	0.4781257470714798	0	NaN	0	0	0	0	4	0	0	0	0.4781257470714798	0	0	0	0.8198661247908201	1	0.8198661247908201	1	1	1	0.8260869565217392	1	0.8260869565217392	1
mituːni	Victoria	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	0	0	3	0	0	0.35859431030360983	0	0	0.7726512072675112	0.7726512072675112	1	1	1	1	0.7785137901963145	0.7785137901963145	1	1
mitxʷ	circle.about	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	3	0	0	0	0.35859431030360983	0	0	0	0.9335405211570643	1	0.9335405211570643	1	1	1	0.9406238708900397	1	0.9406238708900397	1
mixt	aged	DUR	4	0.4781257470714798	0.6309297535714575	NaN	1	0	0	0	2	0	2	0	0.2390628735357399	0.2390628735357399	0	0	0.8856084150131485	0.8856084150131485	0.8856084150131485	1	1	1	0.8923280741900518	0.8923280741900518	0.8923280741900518	1
mixtuk	aged	NULL	1	0.11953143676786995	0	NaN	1	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9894812335644274	0.9894812335644274	1	1	1	1	0.9969890401059858	0.9969890401059858	1	1
miɬ	equal-rounded	NULL	4	0.4781257470714798	0.5118595071429148	NaN	0	0	0	0	3	0	1	0	0.35859431030360983	0.11953143676786995	0	0	0.6343533349270859	0.867798230934736	0.76655510399235	1	1	1	0.639166566301337	0.8743827532217272	0.7723714320125257	1
miɬɬ	mill	NULL	1	0.11953143676786995	0	NaN	1	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9158498685154195	0.9158498685154195	1	1	1	1	0.9227989883174755	0.9227989883174755	1	1
miːmixt	NAME	NULL	5	0.5976571838393497	0	NaN	0	0	0	0	0	0	5	0	0	0.5976571838393497	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
muičačiɬḥ	Pretty.Girl.Cove	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
muk	run.on.the.fours-in.the.woods	NULL	4	0.4781257470714798	0	NaN	0	0	0	0	4	0	0	0	0.4781257470714798	0	0	0	0.7803012192206551	1	0.7803012192206551	1	1	1	0.786221847524991	1	0.786221847524991	1
mukʷ	run.on.the.fours	CONT	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.8870427922543629	1	0.8870427922543629	1	1	1	0.8937733349391787	1	0.8937733349391787	1
muwač	deer	NULL	47	5.617977528089888	0.21607058357909117	NaN	0	0	0	0	3	0	44	0	0.35859431030360983	5.259383217786278	0	0	0.722448003825006	0.7342490165822702	0.9450155390867799	1	1	1	0.7279296639768759	0.7398202183219647	0.9521859568830544	1
mux̣ʷ	steam	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9203920631125987	0.9203920631125987	1	1	1	1	0.9273756473563773	0.9273756473563773	1	1
muš	cover	MOM	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.867798230934736	1	0.867798230934736	1	1	1	0.8743827532217272	1	0.8743827532217272	1
muː	four	NULL	36	4.303131723643318	0.6963759238724978	0	0	0	0	2	23	0	8	0.2390628735357399	2.749223045661009	0.9562514941429596	0	0	0.6006786729354263	0.719818312216113	0.6108680061116942	0.8870427922543629	1	1	0.60523639380679	0.7252800192701435	0.6155030397603799	0.8937733349391787
muːstati	bow	NULL	4	0.4781257470714798	0	NaN	3	0	0	0	0	0	4	0	0	0.4781257470714798	0	0	0.867798230934736	0.867798230934736	1	1	1	1	0.8743827532217272	0.8743827532217272	1	1
muːwač	NAME-residing	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9660530719579249	0.9660530719579249	1	1	1	1	0.9733831145369144	0.9733831145369144	1	1
muːčʔaːʔa	grebe	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.867798230934736	0.867798230934736	1	1	1	1	0.8743827532217272	0.8743827532217272	1	1
muːɬ	tide.is.up	TEL	8	0.9562514941429596	0.5118595071429148	NaN	0	0	0	0	6	0	2	0	0.7171886206072197	0.2390628735357399	0	0	0.5948183122161129	0.8626583791537175	0.5876165431508488	1	1	1	0.599331566903529	0.8692039022040227	0.5920751535589547	1
muːḥinƛ	sawbill-female	NULL	8	0.9562514941429596	0	NaN	0	0	0	0	0	0	8	0	0	0.9562514941429596	0	0	0.867798230934736	0.867798230934736	1	1	1	1	0.8743827532217272	0.8743827532217272	1	1
m̓a	bite	MOM	9	1.0757829309108295	0	NaN	0	0	0	0	9	0	0	0	1.0757829309108295	0	0	0	0.7010518766435574	1	0.7010518766435574	1	1	1	0.7063711911357342	1	0.7063711911357342	1
m̓aw̓aː	delivering	TEL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9751374611522832	1	0.9751374611522832	1	1	1	0.9825364326147177	1	0.9825364326147177	1
m̓ay̓uk	surround	MOM	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.867798230934736	1	0.867798230934736	1	1	1	0.8743827532217272	1	0.8743827532217272	1
m̓aɬ	cold	CONT	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.9158498685154195	1	0.9158498685154195	1	1	1	0.9227989883174755	1	0.9227989883174755	1
m̓aː	bite-at.the.mouth	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.867798230934736	1	0.867798230934736	1	1	1	0.8743827532217272	1	0.8743827532217272	1
m̓aːm̓i·qsu	elder.brother	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8028926607697825	0.9158498685154195	1	1	1	1	0.8089847043237385	0.9227989883174755	1	1
m̓aːn̓uːʔisʔatḥ	Manhousaht	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9158498685154195	0.9158498685154195	1	1	1	1	0.9227989883174755	0.9227989883174755	1	1
m̓aːsuːɬ	howl	GRAD	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.8870427922543629	1	0.8870427922543629	1	1	1	0.8937733349391787	1	0.8937733349391787	1
m̓u	burning-apart	MOM	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.8562036815682526	1	0.8562036815682526	1	1	1	0.862700228832952	1	0.862700228832952	1
m̓uksy̓i	stone	NULL	12	1.4343772412144393	0.26108936338578836	NaN	3	0	0	0	1	0	11	0	0.11953143676786995	1.3148458044465694	0	0	0.7632082237628496	0.7632082237628496	0.9203920631125987	1	1	1	0.7689991569312297	0.7689991569312297	0.9273756473563773	1
m̓uksy̓u	stone	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8911068611044705	0.8911068611044705	1	1	1	1	0.897868240395038	0.897868240395038	1	1
m̓ukʷina	NAME	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	0	0	3	0	0	0.35859431030360983	0	0	0.801458283528568	0.801458283528568	1	1	1	1	0.8075394435746116	0.8075394435746116	1	1
m̓uč	covered.with.clothes-on.the.face	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.867798230934736	1	0.867798230934736	1	1	1	0.8743827532217272	1	0.8743827532217272	1
m̓uč̓ič	clothed	MOM	11	1.3148458044465694	0.5966452229439912	NaN	2	0	0	0	7	0	4	0	0.8367200573750897	0.4781257470714798	0	0	0.7279464499163281	0.8400669376045902	0.7279464499163281	1	1	1	0.7334698301818621	0.8464410454052754	0.7334698301818621	1
m̓uːkuːk	rock	NULL	2	0.2390628735357399	0.6309297535714575	NaN	1	0	0	0	1	0	1	0	0.11953143676786995	0.11953143676786995	0	0	0.9894812335644274	0.9894812335644274	0.9894812335644274	1	1	1	0.9969890401059858	0.9969890401059858	0.9969890401059858	1
nak	lick	MOM	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.8870427922543629	1	0.8870427922543629	1	1	1	0.8937733349391787	1	0.8937733349391787	1
nam	rum	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0.8856084150131485	1	1	1	1	1	0.8923280741900518	1	1	1
nani·qsu	grandparent	NULL	10	1.1953143676786995	0.5560326498763891	NaN	0	0	0	0	3	0	7	0	0.35859431030360983	0.8367200573750897	0	0	0.8728185512789863	0.8728185512789863	0.9066459478842936	1	1	1	0.8794411658436709	0.8794411658436709	0.913525231843912	1
naniːqsu	grandmother	NULL	4	0.4781257470714798	0.5118595071429148	NaN	0	0	0	0	1	0	3	0	0.11953143676786995	0.35859431030360983	0	0	0.8856084150131485	0.8856084150131485	0.8856084150131485	1	1	1	0.8923280741900518	0.8923280741900518	0.8923280741900518	1
naq	drink	TEL	15	1.7929715515180493	0.22294491816723944	NaN	0	0	0	0	14	0	1	0	1.6734401147501794	0.11953143676786995	0	0	0.6594868116981433	0.8856084150131485	0.6547249069362386	1	1	1	0.6644907463165924	0.8923280741900518	0.6596927100359596	1
naqmiːḥa	thirsty	INCEP	3	0.35859431030360983	0	NaN	0	0	0	0	3	0	0	0	0.35859431030360983	0	0	0	0.8497489839827875	1	0.8497489839827875	1	1	1	0.8561965554618813	1	0.8561965554618813	1
nas	try.in.vain	TEL	6	0.7171886206072197	0	NaN	0	0	0	0	6	0	0	0	0.7171886206072197	0	0	0	0.7928520200812815	1	0.7928520200812815	1	1	1	0.7988678790798508	1	0.7988678790798508	1
nasq	drumming	IT	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.8870427922543629	1	0.8870427922543629	1	1	1	0.8937733349391787	1	0.8937733349391787	1
nasqʷ	beating	REP	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.867798230934736	1	0.867798230934736	1	1	1	0.8743827532217272	1	0.8743827532217272	1
nat	a.little.further-on.top-on.the.floor-slightly	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9566100884532631	1	0.9566100884532631	1	1	1	0.9638684812718294	1	0.9638684812718294	1
nawa·s	sitting.idly-outdoors	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9894812335644274	1	0.9894812335644274	1	1	1	0.9969890401059858	1	0.9969890401059858	1
nay̓aq	baby-having	MOM	3	0.35859431030360983	0.579380164285695	NaN	0	0	0	0	2	0	1	0	0.2390628735357399	0.11953143676786995	0	0	0.7299784843413819	0.8856084150131485	0.8443700693282333	1	1	1	0.7355172829097918	0.8923280741900518	0.8507768276526557	1
nay̓aqak	baby	NULL	5	0.5976571838393497	0.6126016192893443	NaN	2	0	0	0	2	0	3	0	0.2390628735357399	0.35859431030360983	0	0	0.823571599330624	0.8573989959359313	0.9661726033946929	1	1	1	0.8298205467903168	0.8639046127905577	0.9735035529326751	1
nay̓iːk	at.once	NULL	18	2.151565861821659	0	NaN	0	0	0	0	18	0	0	0	2.151565861821659	0	0	0	0.5833665365102133	1	0.5833665365102133	1	1	1	0.5877928994874677	1	0.5877928994874677	1
načiqs	Tofino	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	0	0	2	0	0	0.2390628735357399	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
našaːk	glad	TEL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9782452785082477	1	0.9782452785082477	1	1	1	0.9856678309044924	1	0.9856678309044924	1
našuk	thicket	NULL	1	0.11953143676786995	0	NaN	1	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
naʔa·	hear	NULL	22	2.629691608893139	0	NaN	0	0	0	0	22	0	0	0	2.629691608893139	0	0	0	0.636374502857888	1	0.636374502857888	1	1	1	0.6412030700841974	1	0.6412030700841974	1
naʔaː	hear	NULL	28	3.346880229500359	0	NaN	0	0	0	0	28	0	0	0	3.346880229500359	0	0	0	0.5323759434445544	1	0.5323759434445544	1	1	1	0.5364154092324632	1	0.5364154092324632	1
naʔaːt	understand	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9158498685154195	1	0.9158498685154195	1	1	1	0.9227989883174755	1	0.9227989883174755	1
naʔi·qsu	aunt	NULL	5	0.5976571838393497	0	NaN	2	0	0	0	0	0	5	0	0	0.5976571838393497	0	0	0.7442027253167585	0.7442027253167585	1	1	1	1	0.7498494520052995	0.7498494520052995	1	1
naʔiːq	uncle	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9158498685154195	0.9158498685154195	1	1	1	1	0.9227989883174755	0.9227989883174755	1	1
naʔu·	accompanying-in.a.vessel	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.8362419316280182	1	0.8362419316280182	1	1	1	0.8425870167409371	1	0.8425870167409371	1
naʔuːk	accompanying	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.8833373177145589	1	0.8833373177145589	1	1	1	0.890039744670601	1	0.890039744670601	1
naːty̓aqak	babies	NULL	2	0.2390628735357399	0	NaN	1	0	0	0	0	0	2	0	0	0.2390628735357399	0	0	0.9536218025340665	0.9536218025340665	1	1	1	1	0.9608575213778153	0.9608575213778153	1	1
naːw̓aḥi	waiting	TEL	4	0.4781257470714798	0	NaN	0	0	0	0	4	0	0	0	0.4781257470714798	0	0	0	0.9588811857518528	1	0.9588811857518528	1	1	1	0.9661568107912804	1	0.9661568107912804	1
naːḥtač	mallard-son.of	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	0	0	2	0	0	0.2390628735357399	0	0	0.867798230934736	0.867798230934736	1	1	1	1	0.8743827532217272	0.8743827532217272	1	1
naːḥt̓ač	large.mallard	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.9203920631125987	0.9203920631125987	1	1	1	1	0.9273756473563773	0.9273756473563773	1	1
ni	move.down-sink	NULL	7	0.8367200573750897	0	NaN	0	0	0	0	7	0	0	0	0.8367200573750897	0	0	0	0.844609132201769	1	0.844609132201769	1	1	1	0.8510177044441768	1	0.8510177044441768	1
nism̓a	land	NULL	11	1.3148458044465694	0.5333570581245947	NaN	6	0	0	0	3	0	8	0	0.35859431030360983	0.9562514941429596	0	0	0.5118227457457675	0.5792493425770978	0.6752330863016974	1	1	1	0.515706261701685	0.5836444658557148	0.6803564976514513	1
nisw	satisfied	INCEP	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9751374611522832	1	0.9751374611522832	1	1	1	0.9825364326147177	1	0.9825364326147177	1
nixtin	salmon.eggs	NULL	2	0.2390628735357399	0.6309297535714575	NaN	0	0	0	0	1	0	1	0	0.11953143676786995	0.11953143676786995	0	0	0.9782452785082477	0.9782452785082477	0.9782452785082477	1	1	1	0.9856678309044924	0.9856678309044924	0.9856678309044924	1
niːtiːnaʔatḥ	Nitinat	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	0	0	3	0	0	0.35859431030360983	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
niːw̓a	we	NULL	8	0.9562514941429596	0	NaN	0	0	0	0	0	0	8	0	0	0.9562514941429596	0	0	0.7047573511833612	0.7047573511833612	1	1	1	1	0.7101047814043118	0.7101047814043118	1	1
niːyaː	Neah.Bay	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	0	0	3	0	0	0.35859431030360983	0	0	0.7726512072675114	0.7726512072675114	1	1	1	1	0.7785137901963146	0.7785137901963146	1	1
niːḥ	we-with.reference.to	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.8770021515658619	1	0.8770021515658619	1	1	1	0.883656509695291	1	0.883656509695291	1
nu	sing-go.for	NULL	3	0.35859431030360983	0	NaN	0	0	0	0	3	0	0	0	0.35859431030360983	0	0	0	0.8244083193879991	1	0.8244083193879991	1	1	1	0.8306636155606408	1	0.8306636155606408	1
numa	menstruating-remains.of-attached.on	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9769304327038011	1	0.9769304327038011	1	1	1	0.9843430085511261	1	0.9843430085511261	1
numap̓at̓u	forbidden.place	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.8870427922543629	1	0.8870427922543629	1	1	1	0.8937733349391787	1	0.8937733349391787	1
numaːk	forbidden-having.happened	NULL	6	0.7171886206072197	0	NaN	0	0	0	0	6	0	0	0	0.7171886206072197	0	0	0	0.8571599330623954	1	0.8571599330623954	1	1	1	0.8636637359990365	1	0.8636637359990365	1
nunuːk	singing	NULL	16	1.9125029882859192	0.5118595071429148	NaN	4	0	0	0	12	0	4	0	1.4343772412144393	0.4781257470714798	0	0	0.8381693760459001	0.9440592875926369	0.8173360427125668	1	1	1	0.8445290858725762	0.9512224497169699	0.8235376771448072	1
nup̓uː	six	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0.8870427922543629	1	1	1	1	1	0.8937733349391787	1	1	1
nuč	mountain-all.along	NULL	6	0.7171886206072197	0	NaN	1	0	0	0	0	0	4	0	0	0.4781257470714798	0	0	0.688501075782931	0.688501075782931	1	1	1	1	0.6937251595808744	0.6937251595808744	1	1
nuča·ɬʔatḥ	Nuchalath	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
nučaːɬ	NAME	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
nučaːɬʔatḥ	Nuchalath	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	0	0	2	0	0	0.2390628735357399	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
nučiː	mountain	NULL	4	0.4781257470714798	0	NaN	3	0	0	0	0	0	4	0	0	0.4781257470714798	0	0	0.977049964140569	0.977049964140569	1	1	1	1	0.9844634469468867	0.9844634469468867	1	1
nučḥ	proud	TEL	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.9674874491991394	1	0.9674874491991394	1	1	1	0.9748283752860413	1	0.9748283752860413	1
nuːk	song	NULL	10	1.1953143676786995	0.4554859150035953	NaN	3	0	0	0	2	0	8	0	0.2390628735357399	0.9562514941429596	0	0	0.7552474300741095	0.7861881424814727	0.9440592875926369	1	1	1	0.7609779597735759	0.7921534385161991	0.9512224497169699	1
nuːsčiː	sea.urchin	NULL	2	0.2390628735357399	0	NaN	0	0	0	0	0	0	2	0	0	0.2390628735357399	0	0	0.867798230934736	0.867798230934736	1	1	1	1	0.8743827532217272	0.8743827532217272	1	1
nuːtiːc	headband	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8870427922543629	0.8870427922543629	1	1	1	1	0.8937733349391787	0.8937733349391787	1	1
nuːtx	circle.about	TEL	2	0.2390628735357399	0	NaN	0	0	0	0	2	0	0	0	0.2390628735357399	0	0	0	0.7548410231890988	1	0.7548410231890988	1	1	1	0.76056846922799	1	0.76056846922799	1
nuːčyuː	mountain.range	NULL	8	0.9562514941429596	0.5118595071429148	NaN	2	0	0	0	2	0	6	0	0.2390628735357399	0.7171886206072197	0	0	0.6752330863016974	0.6752330863016975	0.867798230934736	1	1	1	0.6803564976514513	0.6803564976514515	0.8743827532217272	1
n̓ama	only-on.top-on.the.sea	TEL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.9566100884532631	1	0.9566100884532631	1	1	1	0.9638684812718294	1	0.9638684812718294	1
n̓an̓aːn̓ič	look	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	1	0	0	0	0.11953143676786995	0	0	0	0.8911068611044705	1	0.8911068611044705	1	1	1	0.897868240395038	1	0.897868240395038	1
n̓ač	look-move.about-constantly	REP	18	2.151565861821659	0	NaN	0	0	0	0	18	0	0	0	2.151565861821659	0	0	0	0.606648604138444	1	0.606648604138444	1	1	1	0.6112516225728318	1	0.6112516225728318	1
n̓ačiqs	Tofino	NULL	1	0.11953143676786995	0	NaN	0	0	0	0	0	0	1	0	0	0.11953143676786995	0	0	0.8856084150131485	0.8856084150131485	1	1	1	1	0.8923280741900518	0.8923280741900518	1	1
n̓aš	go.to.see-MOM-go.in.order.to	TEL	7	0.8367200573750897	0	NaN	0	0	0	0	7	0	0	0	0.8367200573750897	0	0	0	0.8762849629452546	1	0.8762849629452546	1	1	1	0.8829338793207274	1	0.8829338793207274	1
