item	frequency	REF	PRED	MOD	dispersion	dispersionREF	dispersionPRED	dispersionMOD	dispersionNorm	dispersionREFNorm	dispersionPREDNorm	dispersionMODNorm	gloss
čaxt	1	0	1	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	happy
čačam	2	0	2	0	0.7781496533588335	1	0.7781496533588335	1	0.7840539564013008	1	0.7840539564013008	1	proper
čačim	14	1	13	0	0.694887469690243	0.9896007650011953	0.6997921991945422	1	0.7001600110115106	0.9971094785017464	0.7051019557342575	1	proper
čačum	1	0	0	1	0.9661726033946928	1	1	0.9661726033946928	0.973503552932675	1	1	0.973503552932675	proper
čačum-ʽpitap	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	proper-in.the.house
čašk	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	quickly
čaʔak	2	1	1	0	0.7548410231890988	0.887042792254363	0.867798230934736	1	0.76056846922799	0.8937733349391788	0.8743827532217272	1	island
čaʔaːɬ	6	0	6	0	0.8801099689218264	1	0.8801099689218264	1	0.8867879079850656	1	0.8867879079850656	1	??
čaʔaːɬči	1	0	1	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	
čaː	3	0	3	0	0.9464499163279944	1	0.9464499163279944	1	0.9536312176321813	1	0.9536312176321813	1	
čaːkupiːḥ	3	3	0	0	0.7749223045661009	0.7749223045661009	1	1	0.7808021197157654	0.7808021197157654	1	1	
čaːmat̓a	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
čaːnaːt	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	
čaːnaːƛ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	at.first
čaːni	12	0	12	0	0.5345047414136586	1	0.5345047414136586	1	0.5385603597093421	1	0.5385603597093421	1	for.a.while
čaːniː	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	at.first
čaːyixʷ-api	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	stand.on.one.leg-erect
čim	2	2	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	right
čim-c̓aq	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	proper-??
čim-ʔi·(ƛ)	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	proper-on.the.ground.MOM
čim-ʼas	3	0	3	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	proper-on.the.ground
čim-ʼitap	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	proper-on.the.ground.MOMCAUS
čim-ʼi·(ƛ)	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	proper-on.the.ground.MOM
čims	5	5	0	0	0.639851781018408	0.639851781018408	1	1	0.6447067325063232	0.6447067325063232	1	1	
čimt̓a	3	0	3	0	0.8074348553669615	1	0.8074348553669615	1	0.81356136336264	1	0.81356136336264	1	
čimʔiɬ	3	3	0	0	0.9660530719579249	0.9660530719579249	1	1	0.9733831145369144	0.9733831145369144	1	1	bed
čink	2	0	2	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	fight.against
čisk-at	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	shake.the.head-??
čit	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	sawing
čit-ḥta·	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	sawing-doing.to
čičiči	3	3	0	0	0.833851302892661	0.833851302892661	1	1	0.8401782488257259	0.8401782488257259	1	1	
čiː	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	pull
čiː-ačisth	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	pull-on.the.sea
čiː-n̓i	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	pull-down.the.slope?
čiː-ḥt-ʼas	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	pull-come.out.of.woods-on.the.ground
čiː-ḥt-ʼas-w̓it̓as	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	pull-come.out.of.woods-on.the.ground-about.to
čiːc-y̓akʷ	1	1	0	0	0.9896007650011953	0.9896007650011953	1	1	0.9971094785017464	0.9971094785017464	1	1	go.fishing-thing.for
čiːnu·k	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	speak.Chinook
čiːqƛisʔatḥ	2	2	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
čiːʔuk	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	drag
čiːʔukʷ-ʔis	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	dragging-on.the.beach
ču	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	bent.over
čukʷaː	6	0	6	0	0.876882620129094	1	0.876882620129094	1	0.8835360712995304	1	0.8835360712995304	1	
čums	8	6	0	0	0.9751374611522831	0.9751374611522831	1	1	0.9825364326147176	0.9825364326147176	1	1	
čuu	1	0	1	0	0.9907960793688739	1	0.9907960793688739	1	0.9983138624593519	1	0.9983138624593519	1	
čuː	72	0	72	0	0.34517026589104044	1	0.34517026589104044	1	0.3477892863355949	1	0.3477892863355949	1	
č̓a	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	water
č̓am-aḥuːp	1	0	1	0	0.9782452785082476	1	0.9782452785082476	1	0.9856678309044923	1	0.9856678309044923	1	bowl-in.front
č̓am-ic̓i·	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	canoe-around.the.mouth.of.container
č̓am-ʼi·ƛiɬ	2	0	2	0	0.9751374611522831	1	0.9751374611522831	1	0.9825364326147176	1	0.9825364326147176	1	rounded.vessel-underneath
č̓aniː	2	0	2	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	unable.to.see
č̓an̓iː	3	0	3	0	0.8244083193879991	1	0.8244083193879991	1	0.8306636155606408	1	0.8306636155606408	1	not.seeing
č̓ap	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	canoe
č̓ap-yiːq	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	canoe-travel.in
č̓apac	40	36	3	0	0.5812455175711213	0.5756899620155658	0.8911068611044705	1	0.5856557870649164	0.5800580780708446	0.897868240395038	1	
č̓apac-iːɬ	11	0	10	0	0.8069567296198901	1	0.8069567296198901	1	0.8130796097795978	1	0.8130796097795978	1	canoe-make
č̓apac-maʕuk	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	canoe-maker.of
č̓aty̓a	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
č̓axʷac	2	2	0	0	0.9819507530480517	0.9819507530480517	1	1	0.9894014211730701	0.9894014211730701	1	1	
č̓aɬč̓a	4	3	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
č̓aʔak	4	4	0	0	0.7586660291656706	0.7586660291656706	1	1	0.7644224978923281	0.7644224978923281	1	1	
č̓aʔuš	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	raw
č̓aːp	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	ride
č̓aːsta	2	2	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	
č̓aːstimc	30	27	1	0	0.8011315642680693	0.8307611938976988	0.8856084150131484	1	0.8072102452928662	0.8370646932612487	0.8923280741900517	1	
č̓aːstimc-m̓i·t	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	mink-son.of
č̓aḥ	5	0	3	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	adze
č̓aḥʷ	8	0	8	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	adze
č̓i	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	cut
č̓i-ʔakʷa	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	cut-apart
č̓i-ʔatu	2	0	2	0	0.9331819268467607	1	0.9331819268467607	1	0.9402625557027581	1	0.9402625557027581	1	cut-come.off
č̓ikn̓a	3	3	0	0	0.977049964140569	0.977049964140569	1	1	0.9844634469468867	0.9844634469468867	1	1	
č̓in̓uqƛ	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	
č̓isa·q…ḥtim	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
č̓it-iːt-yaq	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	partition-??-have.done
č̓itapt	1	1	0	0	0.9896007650011953	0.9896007650011953	1	1	0.9971094785017464	0.9971094785017464	1	1	
č̓itaːpi	2	2	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
č̓itkʔis	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	easily.cut
č̓it̓uːɬ	2	2	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
č̓i·q	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	hurt
č̓ičmaq	1	0	1	0	0.9884054506335167	1	0.9884054506335167	1	0.9959050945441408	1	0.9959050945441408	1	burn.the.belongings
č̓iːma	8	8	0	0	0.9251733205833136	0.9251733205833136	1	1	0.9321931831868001	0.9321931831868001	1	1	knife
č̓iːmaq	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	knife
č̓iːnuːk	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	Chinook
č̓iːq-ʼaqa	2	0	2	0	0.8993545302414535	1	0.8993545302414535	1	0.9061784897025172	1	0.9061784897025172	1	attack-severally.doing
č̓iːt	4	0	4	0	0.892421706908917	1	0.892421706908917	1	0.8991930627484042	1	0.8991930627484042	1	digging.clams
č̓iːt-y̓akʷ	1	1	0	0	0.9765718383934975	0.9765718383934975	1	1	0.9839816933638444	0.9839816933638444	1	1	digging.claims-instrument
č̓iḥ	4	1	3	0	0.8571599330623955	0.8911068611044705	0.9660530719579249	1	0.8636637359990366	0.897868240395038	0.9733831145369144	1	supernatural
č̓iḥ-su·qƛ	3	2	1	0	0.880588094668898	0.8911068611044705	0.9894812335644274	1	0.887269661568108	0.897868240395038	0.9969890401059858	1	spirit-inside.the.body
č̓iḥ-waḥsuɬ-maḥsa	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	spirit-go.out-desiring.to
č̓u	5	0	5	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	move
č̓u-p̓u·qs	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	having.an.odor-smelling.of
č̓u-y̓i·ḥa	3	0	3	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	having.an.odor-??
č̓up	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	tongue
č̓uš	4	0	4	0	0.8516614869710735	1	0.8516614869710735	1	0.8581235697940505	1	0.8581235697940505	1	suspecting
č̓uḥ	2	0	2	0	0.8436528807076262	1	0.8436528807076262	1	0.8500541972780924	1	0.8500541972780924	1	extinguished
ša-ʼiḥta-im	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	??-at.the.point-thing
šaxʷ-kʷa	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	flee-dispersed
šaːxt-as	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	mixed.up-??
šic-kʷa	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	crushed-dispersed
šip	2	2	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	ship
šiƛ-sti·s	3	0	3	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	move-go.inside
šiːƛ	2	0	2	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	move
šiːƛuk	3	0	3	0	0.9331819268467607	1	0.9331819268467607	1	0.9402625557027581	1	0.9402625557027581	1	move
šuːkʷa·	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
ƛ-ʼi·ƛ	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	sticking.up-on.the.ground
ƛa	4	1	3	0	0.8013387520918003	0.9661726033946928	0.8351661486971073	1	0.8074190051788511	0.973503552932675	0.8415030711790918	1	sticking.up
ƛa-qimɬ	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	sticking.up-all.about
ƛa-ʼas	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	sticking.up-on.the.ground
ƛa-ʼas-um	1	1	0	0	0.9661726033946928	0.9661726033946928	1	1	0.973503552932675	0.973503552932675	1	1	sticking.up-on.the.ground-thing
ƛa-ʼitap	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	sticking.up-on.the.ground
ƛakiš-pi	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	standing-upright?
ƛapisum	1	0	0	0	0.9158498685154195	1	1	1	0.9227989883174755	1	1	1	
ƛaqmis	5	5	0	0	0.8429356920870189	0.8429356920870189	1	1	0.8493315669035288	0.8493315669035288	1	1	
ƛatw̓a	4	0	4	0	0.7100167344011477	1	0.7100167344011477	1	0.7154040708177769	1	0.7154040708177769	1	paddling.steadily
ƛawa	15	0	15	0	0.7807793449677266	1	0.7807793449677266	1	0.7867036011080334	1	0.7867036011080334	1	near
ƛawa-insʔiː	1	0	1	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	near-approach
ƛawa-uɬ	4	0	4	0	0.9151326798948123	1	0.9151326798948123	1	0.9220763579429122	1	0.9220763579429122	1	near-place.of
ƛawa-čaƛ	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	near-??
ƛawa-ʔiː	3	0	3	0	0.7548410231890987	1	0.7548410231890987	1	0.7605684692279899	1	0.7605684692279899	1	near-reach
ƛawaː	5	0	5	0	0.7015300023906288	1	0.7015300023906288	1	0.7068529447187765	1	0.7068529447187765	1	near
ƛaya-ʔum	1	0	1	0	0.9782452785082476	1	0.9782452785082476	1	0.9856678309044923	1	0.9856678309044923	1	extra-??
ƛayami-aɬa	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	add.more-attached.on
ƛayuːkʷiƛ	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	
ƛaƛuː	3	3	0	0	0.8834568491513267	0.8834568491513267	1	1	0.8901601830663615	0.8901601830663615	1	1	others
ƛaʔu-(k)taq-api	1	0	0	1	0.867798230934736	1	1	0.867798230934736	0.8743827532217272	1	1	0.8743827532217272	another-unit-??
ƛaʔu-(k)taq-ʼas	1	1	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	another-family.groups-in.the.village
ƛaʔu-c̓iq	2	2	0	0	0.9566100884532632	0.9566100884532632	1	1	0.9638684812718296	0.9638684812718296	1	1	another-canoes
ƛaʔuː	20	11	7	2	0.33793927803012186	0.5054875795970705	0.4821898159215873	0.7836480994501555	0.3405034324942791	0.509323026726375	0.4858484884981331	0.7895941226062869	
ƛaʔuː-cḥi	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	another-married.to
ƛaʔuː-čhi	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	another-married.to
ƛaʔuː-ʼi(ƛ)	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	another-take
ƛaʔuːkʷiʔatḥ	11	8	1	0	0.6498924217069089	0.8424575663399475	0.9203920631125987	1	0.6548235577502107	0.8488498133204867	0.9273756473563773	1	
ƛaː	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	narrow?
ƛaː-(q)u·p	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	narrow?-on.the.face
ƛaːc̓um	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	recently
ƛaːmaksim	2	2	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
ƛaːmaksunup	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	put.gunwale.stripping
ƛaːm̓aq	2	1	1	0	0.8911068611044705	0.8911068611044705	0.8911068611044705	1	0.897868240395038	0.897868240395038	0.897868240395038	1	partly.finished.canoe
ƛaːm̓aqak	2	0	0	0	0.8911068611044705	1	1	1	0.897868240395038	1	1	1	
ƛaːn̓uɬ	2	2	0	0	0.9894812335644274	0.9894812335644274	1	1	0.9969890401059858	0.9969890401059858	1	1	
ƛaḥ	18	5	13	0	0.5310117672058864	0.792254362897442	0.5816307765865502	1	0.5350408821443389	0.7982656871010478	0.5860439692789449	1	
ƛih	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	traveling.in.vessel
ƛimk	5	0	5	0	0.7731293330145829	1	0.7731293330145829	1	0.7789955437793569	1	0.7789955437793569	1	awake
ƛiča·	10	10	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
ƛičaː	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
ƛičḥsa	1	1	0	0	0.9894812335644274	0.9894812335644274	1	1	0.9969890401059858	0.9969890401059858	1	1	
ƛišƛin	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
ƛišƛiq	2	2	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	foot
ƛiːs	3	0	3	0	0.7965574946210854	1	0.7965574946210854	1	0.8026014693484284	1	0.8026014693484284	1	write
ƛiːsy̓ak	1	1	0	0	0.9896007650011953	0.9896007650011953	1	1	0.9971094785017464	0.9971094785017464	1	1	
ƛiːsƛiːs	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	go.to.school
ƛiːsƛiːsa	1	0	1	0	0.9906765479321061	1	0.9906765479321061	1	0.9981934240635915	1	0.9981934240635915	1	
ƛiːsƛiːsaq-uɬ	1	1	0	0	0.9906765479321061	0.9906765479321061	1	1	0.9981934240635915	0.9981934240635915	1	1	going.to.school-place.of
ƛiːḥ-cuːt	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	moving.pointwise-on.side
ƛiḥ	16	0	16	0	0.597462945254602	1	0.597462945254602	1	0.6019962664097315	1	0.6019962664097315	1	traveling.in.canoe
ƛiḥ-ʽsa(ƛ)	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	traveling.in.canoe-on.the.beach
ƛukʷatq	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	wolf
ƛumk	8	0	8	0	0.9099928281137938	1	0.9099928281137938	1	0.9168975069252077	1	0.9168975069252077	1	awoke
ƛusmit	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
ƛut-ƛuɬ	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	??-nice
ƛušinqak	1	1	0	0	0.9566100884532632	0.9566100884532632	1	1	0.9638684812718296	0.9638684812718296	1	1	moving.canoes
ƛuɬ	9	3	5	1	0.6518580497782027	0.8948123356442744	0.7359550561797753	0.977049964140569	0.6568041002582734	0.9016018306636155	0.7415392026978201	0.9844634469468867	
ƛuɬ-aq	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	nice-very
ƛuːkʷaːna	9	4	5	0	0.887042792254363	0.887042792254363	0.887042792254363	1	0.8937733349391788	0.8937733349391788	0.8937733349391788	1	Wolf.Ritual
ƛuːɬ	5	0	5	0	0.6755916806120009	1	0.6755916806120009	1	0.680717812838733	1	0.680717812838733	1	slowly
ƛuːɬ-ḥap	3	0	3	0	0.9336600525938322	1	0.9336600525938322	1	0.9407443092858004	1	0.9407443092858004	1	slowly-do?
ƛuːʔak	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	glue
ƛ̓am-a·s	2	0	2	0	0.977049964140569	1	0.977049964140569	1	0.9844634469468867	1	0.9844634469468867	1	straddling-on.a.tree
ƛ̓apč	1	0	1	0	0.9751374611522831	1	0.9751374611522831	1	0.9825364326147176	1	0.9825364326147176	1	hold
ƛ̓apḥ	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	slap
ƛ̓aq	5	0	5	0	0.8388716232369113	1	0.8388716232369113	1	0.8452366614476696	1	0.8452366614476696	1	grow
ƛ̓aq-swi·-ʼas	2	0	2	0	0.9894812335644274	1	0.9894812335644274	1	0.9969890401059858	1	0.9969890401059858	1	grow-extending.through-on.the.ground
ƛ̓aqapt	4	4	0	0	0.8765240258187904	0.8765240258187904	1	1	0.8831747561122487	0.8831747561122487	1	1	
ƛ̓atḥ-api	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	cliff-up.in.the.air
ƛ̓atḥak	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	cliff
ƛ̓ax	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	skin
ƛ̓ax̣	2	1	1	0	0.9896007650011953	0.9896007650011953	0.9896007650011953	1	0.9971094785017464	0.9971094785017464	0.9971094785017464	1	play.cards
ƛ̓ay̓ix	6	0	6	0	0.7726512072675115	1	0.7726512072675115	1	0.7785137901963147	1	0.7785137901963147	1	
ƛ̓ay̓u	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	fast
ƛ̓ač	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	fold
ƛ̓ačiː	2	0	0	0	0.8911068611044705	1	1	1	0.897868240395038	1	1	1	
ƛ̓aʕiːk	2	0	2	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	wrapped
